,Target,Feature_1,Feature_2,Feature_3,Feature_4,JPG_PATH
623,1,0.453125,0.556641,0.699219 ,0.535156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3744.jpeg
624,0,0.567383,0.559570,0.791016 ,0.708984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3746.jpeg
625,0,0.498047,0.511719,0.769531 ,0.953125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3748.jpeg
626,1,0.503906,0.651367,0.785156 ,0.607422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3752.jpeg
627,1,0.506836,0.553711,0.939453 ,0.607422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3756.jpeg
628,0,0.518555,0.501953,0.806641 ,0.820312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_376.jpeg
629,0,0.836914,0.278320,0.322266 ,0.462891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_376.jpeg
630,1,0.156250,0.362305,0.308594 ,0.376953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_377.jpeg
631,1,0.596680,0.529297,0.349609 ,0.316406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_377.jpeg
632,0,0.558594,0.582031,0.371094 ,0.433594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3778.jpeg
633,1,0.790039,0.426758,0.376953 ,0.396484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3796.jpeg
634,1,0.618164,0.824219,0.439453 ,0.292969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3796.jpeg
635,1,0.285156,0.360352,0.378906 ,0.318359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3796.jpeg
636,1,0.340820,0.511719,0.662109 ,0.570312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3797.jpeg
637,1,0.860352,0.873047,0.271484 ,0.253906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3797.jpeg
638,1,0.812500,0.274414,0.375000 ,0.298828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3797.jpeg
639,1,0.559570,0.540039,0.388672 ,0.322266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3805.jpeg
640,1,0.237305,0.481445,0.189453 ,0.318359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3807.jpeg
641,1,0.727539,0.496094,0.322266 ,0.492188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3807.jpeg
642,1,0.500977,0.452148,0.919922 ,0.560547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3820.jpeg
643,0,0.567383,0.876953,0.615234 ,0.238281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3820.jpeg
644,0,0.531250,0.464844,0.648438 ,0.722656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3823.jpeg
645,0,0.172852,0.560547,0.337891 ,0.441406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3823.jpeg
646,1,0.762695,0.691406,0.458984 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3828.jpeg
647,1,0.308594,0.263672,0.382812 ,0.359375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3828.jpeg
648,1,0.547852,0.415039,0.521484 ,0.255859,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3842.jpeg
649,1,0.492188,0.480469,0.640625 ,0.460938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3856.jpeg
650,1,0.487305,0.520508,0.587891 ,0.427734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3858.jpeg
651,1,0.713867,0.587891,0.572266 ,0.382812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3860.jpeg
652,1,0.650391,0.193359,0.691406 ,0.363281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3860.jpeg
653,1,0.231445,0.682617,0.330078 ,0.634766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3860.jpeg
654,0,0.505859,0.497070,0.917969 ,0.990234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3862.jpeg
655,0,0.505859,0.517578,0.671875 ,0.460938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3869.jpeg
656,1,0.477539,0.505859,0.748047 ,0.550781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3880.jpeg
657,1,0.570312,0.436523,0.359375 ,0.388672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_39.jpeg
658,1,0.098633,0.949219,0.193359 ,0.101562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_39.jpeg
659,1,0.519531,0.551758,0.851562 ,0.896484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3900.jpeg
660,1,0.473633,0.456055,0.677734 ,0.658203,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3913.jpeg
661,0,0.470703,0.497070,0.886719 ,0.802734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3914.jpeg
662,0,0.445312,0.618164,0.792969 ,0.693359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3925.jpeg
663,0,0.647461,0.227539,0.677734 ,0.443359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3925.jpeg
664,0,0.505859,0.478516,0.679688 ,0.878906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3928.jpeg
665,0,0.405273,0.627930,0.462891 ,0.595703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3943.jpeg
666,0,0.141602,0.218750,0.279297 ,0.433594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3943.jpeg
667,0,0.569336,0.562500,0.861328 ,0.687500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3944.jpeg
668,1,0.518555,0.481445,0.791016 ,0.443359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3949.jpeg
669,1,0.596680,0.472656,0.470703 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_395.jpeg
670,0,0.440430,0.588867,0.759766 ,0.708984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3958.jpeg
671,0,0.293945,0.273438,0.130859 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
672,0,0.662109,0.190430,0.062500 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
673,0,0.608398,0.331055,0.064453 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
674,0,0.297852,0.419922,0.126953 ,0.105469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
675,0,0.460938,0.381836,0.054688 ,0.060547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
676,0,0.278320,0.623047,0.080078 ,0.144531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
677,0,0.226562,0.817383,0.136719 ,0.107422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
678,0,0.825195,0.556641,0.064453 ,0.085938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
679,0,0.723633,0.856445,0.083984 ,0.064453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
680,0,0.099609,0.529297,0.105469 ,0.082031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
681,0,0.111328,0.740234,0.078125 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
682,0,0.145508,0.653320,0.056641 ,0.072266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3964.jpeg
683,0,0.461914,0.507812,0.865234 ,0.984375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3966.jpeg
684,0,0.503906,0.501953,0.851562 ,0.996094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3971.jpeg
685,0,0.494141,0.495117,0.878906 ,0.580078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3983.jpeg
686,1,0.532227,0.537109,0.517578 ,0.406250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3985.jpeg
687,1,0.458008,0.566406,0.677734 ,0.585938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3989.jpeg
688,1,0.429688,0.395508,0.648438 ,0.603516,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3990.jpeg
689,1,0.523438,0.511719,0.703125 ,0.507812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3992.jpeg
690,0,0.469727,0.497070,0.748047 ,0.638672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3993.jpeg
691,0,0.485352,0.486328,0.896484 ,0.480469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_3995.jpeg
692,0,0.407227,0.555664,0.130859 ,0.220703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
693,0,0.208008,0.841797,0.115234 ,0.218750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
694,0,0.943359,0.611328,0.085938 ,0.308594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
695,0,0.666992,0.873047,0.052734 ,0.062500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
696,0,0.664062,0.714844,0.078125 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
697,0,0.176758,0.140625,0.095703 ,0.226562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
698,0,0.505859,0.126953,0.121094 ,0.121094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
699,0,0.197266,0.567383,0.089844 ,0.095703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
700,0,0.656250,0.325195,0.058594 ,0.111328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4002.jpeg
701,1,0.452148,0.555664,0.548828 ,0.494141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4009.jpeg
702,1,0.475586,0.542969,0.798828 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_401.jpeg
703,1,0.817383,0.145508,0.345703 ,0.287109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_401.jpeg
704,1,0.574219,0.474609,0.578125 ,0.593750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4010.jpeg
705,1,0.500000,0.655273,0.910156 ,0.619141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4013.jpeg
706,1,0.556641,0.522461,0.714844 ,0.576172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4014.jpeg
707,1,0.463867,0.625000,0.548828 ,0.414062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4015.jpeg
708,1,0.499023,0.483398,0.814453 ,0.958984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4016.jpeg
709,0,0.536133,0.563477,0.927734 ,0.650391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4017.jpeg
710,1,0.498047,0.495117,0.621094 ,0.443359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4019.jpeg
711,0,0.521484,0.590820,0.656250 ,0.537109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_402.jpeg
712,1,0.497070,0.513672,0.947266 ,0.910156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4028.jpeg
713,1,0.528320,0.548828,0.755859 ,0.523438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4029.jpeg
714,0,0.487305,0.490234,0.931641 ,0.917969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4033.jpeg
715,0,0.630859,0.533203,0.738281 ,0.828125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4034.jpeg
716,1,0.519531,0.511719,0.621094 ,0.621094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4055.jpeg
717,0,0.529297,0.437500,0.855469 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4058.jpeg
718,1,0.461914,0.469727,0.810547 ,0.806641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4064.jpeg
719,1,0.406250,0.472656,0.671875 ,0.652344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4068.jpeg
720,1,0.435547,0.512695,0.824219 ,0.568359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4073.jpeg
721,1,0.536133,0.578125,0.798828 ,0.843750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4085.jpeg
722,1,0.434570,0.560547,0.431641 ,0.578125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4107.jpeg
723,0,0.431641,0.494141,0.441406 ,0.425781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4112.jpeg
724,0,0.506836,0.541016,0.841797 ,0.523438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4113.jpeg
725,0,0.529297,0.484375,0.730469 ,0.773438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4116.jpeg
726,1,0.444336,0.587891,0.705078 ,0.691406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4118.jpeg
727,1,0.536133,0.532227,0.533203 ,0.427734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4122.jpeg
728,1,0.184570,0.154297,0.333984 ,0.246094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4122.jpeg
729,0,0.474609,0.501953,0.925781 ,0.996094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4123.jpeg
730,0,0.522461,0.451172,0.869141 ,0.648438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4125.jpeg
731,1,0.490234,0.458008,0.890625 ,0.701172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4127.jpeg
732,1,0.646484,0.481445,0.492188 ,0.486328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4164.jpeg
733,0,0.443359,0.570312,0.781250 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4167.jpeg
734,1,0.507812,0.476562,0.984375 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_417.jpeg
735,1,0.367188,0.582031,0.644531 ,0.394531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4184.jpeg
736,1,0.193359,0.182617,0.363281 ,0.349609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4184.jpeg
737,0,0.504883,0.493164,0.939453 ,0.818359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4209.jpeg
738,1,0.502930,0.521484,0.802734 ,0.441406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4213.jpeg
739,0,0.468750,0.554688,0.328125 ,0.363281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4214.jpeg
740,0,0.102539,0.275391,0.201172 ,0.542969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4214.jpeg
741,0,0.572266,0.110352,0.808594 ,0.212891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4214.jpeg
742,0,0.442383,0.513672,0.529297 ,0.812500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4216.jpeg
743,0,0.894531,0.387695,0.210938 ,0.626953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4216.jpeg
744,0,0.535156,0.406250,0.742188 ,0.601562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4218.jpeg
745,1,0.647461,0.502930,0.498047 ,0.498047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4222.jpeg
746,0,0.465820,0.437500,0.849609 ,0.640625,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4226.jpeg
747,0,0.761719,0.456055,0.476562 ,0.521484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4235.jpeg
748,0,0.301758,0.487305,0.599609 ,0.615234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4235.jpeg
749,0,0.513672,0.501953,0.972656 ,0.976562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4237.jpeg
750,1,0.641602,0.520508,0.716797 ,0.572266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4240.jpeg
751,1,0.560547,0.588867,0.675781 ,0.638672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4265.jpeg
752,1,0.434570,0.603516,0.666016 ,0.625000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4267.jpeg
753,1,0.513672,0.510742,0.574219 ,0.416016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4273.jpeg
754,1,0.738281,0.102539,0.132812 ,0.193359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4273.jpeg
755,0,0.438477,0.450195,0.763672 ,0.462891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4276.jpeg
756,0,0.320312,0.832031,0.597656 ,0.335938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4276.jpeg
757,1,0.507812,0.654297,0.773438 ,0.644531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4300.jpeg
758,0,0.434570,0.720703,0.138672 ,0.121094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
759,0,0.678711,0.759766,0.080078 ,0.089844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
760,0,0.559570,0.591797,0.087891 ,0.085938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
761,0,0.390625,0.525391,0.113281 ,0.117188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
762,0,0.769531,0.490234,0.082031 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
763,0,0.746094,0.381836,0.089844 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
764,0,0.220703,0.427734,0.171875 ,0.171875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
765,0,0.363281,0.224609,0.113281 ,0.042969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
766,0,0.182617,0.236328,0.099609 ,0.058594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
767,0,0.467773,0.375977,0.087891 ,0.103516,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
768,0,0.167969,0.140625,0.125000 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4301.jpeg
769,1,0.539062,0.595703,0.882812 ,0.679688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4302.jpeg
770,1,0.384766,0.537109,0.691406 ,0.437500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4312.jpeg
771,1,0.553711,0.641602,0.451172 ,0.376953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4316.jpeg
772,0,0.503906,0.477539,0.976562 ,0.919922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4323.jpeg
773,1,0.506836,0.523438,0.728516 ,0.523438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4326.jpeg
774,1,0.401367,0.673828,0.259766 ,0.410156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4333.jpeg
775,1,0.622070,0.472656,0.650391 ,0.402344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4335.jpeg
776,1,0.143555,0.341797,0.248047 ,0.539062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4335.jpeg
777,1,0.345703,0.115234,0.265625 ,0.203125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4335.jpeg
778,1,0.831055,0.111328,0.337891 ,0.191406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4335.jpeg
779,1,0.514648,0.476562,0.185547 ,0.203125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4337.jpeg
780,1,0.483398,0.488281,0.587891 ,0.441406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4348.jpeg
781,1,0.271484,0.891602,0.132812 ,0.201172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4348.jpeg
782,0,0.237305,0.534180,0.083984 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
783,0,0.603516,0.421875,0.152344 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
784,0,0.862305,0.578125,0.068359 ,0.070312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
785,0,0.585938,0.794922,0.054688 ,0.085938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
786,0,0.702148,0.558594,0.044922 ,0.054688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
787,0,0.766602,0.182617,0.103516 ,0.076172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
788,0,0.375977,0.103516,0.056641 ,0.054688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
789,0,0.548828,0.070312,0.066406 ,0.058594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
790,0,0.863281,0.363281,0.082031 ,0.054688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
791,0,0.075195,0.045898,0.119141 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4355.jpeg
792,0,0.525391,0.510742,0.871094 ,0.744141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4356.jpeg
793,1,0.521484,0.489258,0.695312 ,0.560547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4362.jpeg
794,0,0.573242,0.539062,0.755859 ,0.921875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4365.jpeg
795,0,0.501953,0.445312,0.910156 ,0.871094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_437.jpeg
796,0,0.525391,0.339844,0.093750 ,0.117188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
797,0,0.235352,0.400391,0.119141 ,0.191406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
798,0,0.744141,0.434570,0.117188 ,0.111328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
799,0,0.630859,0.126953,0.117188 ,0.191406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
800,0,0.431641,0.560547,0.093750 ,0.097656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
801,0,0.566406,0.688477,0.117188 ,0.150391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
802,0,0.326172,0.731445,0.082031 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
803,0,0.827148,0.150391,0.119141 ,0.175781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
804,0,0.798828,0.350586,0.097656 ,0.091797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4383.jpeg
805,1,0.531250,0.541992,0.714844 ,0.541016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4388.jpeg
806,1,0.833984,0.210938,0.308594 ,0.226562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4388.jpeg
807,1,0.125977,0.694336,0.205078 ,0.306641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4388.jpeg
808,1,0.639648,0.400391,0.662109 ,0.750000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4391.jpeg
809,1,0.457031,0.451172,0.664062 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4393.jpeg
810,0,0.491211,0.492188,0.916016 ,0.816406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4394.jpeg
811,0,0.502930,0.466797,0.994141 ,0.917969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4416.jpeg
812,1,0.436523,0.545898,0.712891 ,0.806641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4419.jpeg
813,1,0.442383,0.500977,0.841797 ,0.724609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4436.jpeg
814,0,0.476562,0.520508,0.644531 ,0.720703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4449.jpeg
815,1,0.639648,0.507812,0.271484 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4455.jpeg
816,0,0.298828,0.434570,0.476562 ,0.638672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4463.jpeg
817,0,0.765625,0.535156,0.468750 ,0.457031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4463.jpeg
818,0,0.499023,0.500977,0.962891 ,0.998047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4467.jpeg
819,0,0.515625,0.514648,0.882812 ,0.474609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4479.jpeg
820,0,0.485352,0.501953,0.818359 ,0.742188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4484.jpeg
821,1,0.493164,0.577148,0.619141 ,0.478516,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4488.jpeg
822,1,0.186523,0.160156,0.275391 ,0.265625,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4488.jpeg
823,1,0.885742,0.244141,0.228516 ,0.234375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_4488.jpeg
